error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
3016.2062204996696,160.94739471600042,905,8902,0.00035372146706231795,0.014346564175279321,0.00019723007434311918,0.041167809503919656,743.7053309056898,748.6352269204195,0.14498561348220568,0.015939606105902875,0.008233629194132416,0.0284320055091166,496.9589190665326
2707.506461733494,164.73971563899977,881,9258,0.0010498348390403991,0.035617817606611625,9.166110739507175e-05,0.04713053171826065,899.4547684199837,951.8637239887258,0.17923783887024478,0.018896736317717974,0.011194402225182308,0.02587219636935354,149.2926112926051
2848.7279458060193,165.07488992999788,992,9228,0.0008415437247025155,0.020997371203017905,0.00013694848389609042,0.04409909719942083,913.7840952304296,920.7141721488032,0.15667345987102274,0.01705043611703866,0.009215466329354691,0.027385965630570355,217.35126286394183
15249.132866017577,223.27609748199757,1206,11462,0.00016992541351987584,0.10277171552472773,0.003994304899631417,0.027927234113225636,523.008680803556,521.6499668332706,0.014765145166546893,0.1233842209729236,0.00017018909914386424,0.04423880540222869,499.9998779084349
2707.505256078856,238.65634685599798,1220,13172,0.0010299582084068862,0.035642590775057104,9.167335398130461e-05,0.04712833622649949,621.2148675522786,633.2857274931292,0.17928864074090634,0.018900798470757034,0.01119772011924714,0.02587093067500987,149.23932607213777
6422.839323600375,149.91679421200024,766,8004,2.083282455519019e-06,0.15329947464050328,9.56897745458119e-06,0.0665933144636593,778.4195297499176,780.1495352512536,0.2196844780664002,0.02633381324833959,0.018449280491983987,0.020627090961475487,370.9516731454304
2986.812765839348,294.4619931610032,1707,16294,0.00045304864342371687,0.01535043031690144,0.0001856979921387688,0.0416434580887297,278.65561323234937,274.63067465288134,0.14669867443600218,0.01611574178028558,0.008382002653287451,0.028275245078746698,389.2170385417927
3002.0978174305264,173.89536983499784,1028,10596,0.00040378876908386547,0.014839572316502498,0.0001908425138483981,0.041432525955111085,854.2933573536992,855.9873759135098,0.1458779966844244,0.01602456761645985,0.008310635072899416,0.028344834439525523,437.233019074422
2707.5060205912096,175.483665112999,977,10336,0.0010326315532936785,0.035659399844827,9.161501889013049e-05,0.0471337538306627,685.3551962877823,702.9211534455193,0.17939899438503357,0.018910293935396963,0.011204258874444761,0.025865790143312747,149.2438145778791
15249.132089541537,293.52023738299977,1721,14956,0.00016796160625649208,0.10291744431282586,0.003992079786356208,0.027933578273389242,408.04459745082397,402.85766514604796,0.014647808355581233,0.12351936825486333,0.00016989861272323714,0.044254919925086636,499.99973786812177
16987.201802891497,163.25088887499805,840,8755,3.233720290463864e-07,0.19592421551144792,0.0010562991025056883,0.02601889218594179,924.4142873933122,925.4590386795627,3.690896812314545e-05,0.19866506973353018,0.00046110059985717005,0.05220271209325353,371.453081446194
2707.5052459657973,226.195294647001,1124,11612,0.0009930758358343461,0.035627275083511226,9.166885631576053e-05,0.047130521472638166,24.352074265360233,23.055770095896808,0.1793101612936982,0.01890067526217633,0.011198063112915489,0.02586769097663532,149.2828216074914
15249.127538344941,262.0773315660008,1418,14138,0.00016786642431313397,0.10289254518341052,0.003988636620373652,0.02793915253026002,502.5602832208543,494.8345168124952,0.014694163920490918,0.12343742227090349,0.00016997665345359507,0.044252058333179876,499.99993833659744
2707.5052115910853,264.8603349499972,1189,11766,0.0020967170878596316,0.03564074578336899,9.166569034941431e-05,0.047129801524526276,121.5177852934746,378.1448868162733,0.17939122507666236,0.0189096915246101,0.011205122926790635,0.025863870931872167,149.26885386862327
15249.138508127731,225.77903157100081,1162,11487,0.00017300191267838596,0.10276756238694333,0.0039927651913804416,0.02793065261509031,818.5098739662087,845.6783531608866,0.014765846678179682,0.12334617570475538,0.00017011327124917246,0.04424309835903464,499.9998705777945
2986.9975868358656,215.8854517109976,1148,11077,0.00045602112343980393,0.015363475968281632,0.00018498022818905072,0.04168024167511037,837.668642848405,839.5046555078092,0.14674098417554665,0.01611387427435888,0.008384117607380566,0.02826427251230908,389.7621219375715
15249.130706174086,239.87064552200172,1335,12725,0.0001709541645362904,0.10293249947859444,0.003990488107849469,0.027936253471423537,744.9488031430122,763.1254016570995,0.0146400398976017,0.12354174713136944,0.00016986571529688962,0.04425980919920685,499.99990956723525
17050.6664956832,262.3122796030002,1412,15278,2.5205684257240266e-07,0.19699499611399263,0.0010474927135712896,0.026080975549101083,181.30319181531664,166.67281512794335,3.561337012829759e-05,0.19926356215730356,0.0004634415466424445,0.052186504588393044,425.3067916512688
2707.504930099526,240.87657473099898,1271,13320,0.0010696194759711656,0.03562215888701174,9.170523585655884e-05,0.04712572373799272,165.46886800715708,181.50910841377413,0.17933989041249027,0.018901322334824968,0.011201711839976316,0.025868057974927194,149.2786627217961
17054.08309462649,265.70155063399943,1480,15149,2.5504696597973336e-07,0.19708607587813462,0.0010495114450767464,0.02605313013241263,145.69381013972932,141.27620714049928,3.489562749203506e-05,0.19967282640535122,0.00046316049649561345,0.0522138904320206,428.6382531768042
15249.13870547382,183.1058219309998,1029,10682,0.00017738443816807392,0.10278158698965233,0.003988802757104789,0.0279374297243205,230.13146904626555,250.55934624381123,0.01471907954149839,0.12340506856845736,0.00017001921964073994,0.044246590597739194,499.99967520420734
15249.141182422522,179.93224162800107,1004,10363,0.00015884775482531802,0.10290066203130524,0.003995472277339306,0.027926437686638102,748.838410222213,656.8851821130532,0.014685711835519212,0.12345091938015956,0.00016997575423932545,0.044252680848616326,499.9998478198707
2707.5063045490797,182.17776767000032,1045,10721,0.0010692382677275208,0.03566213697925896,9.158700182776093e-05,0.04713564439815416,637.002682205126,699.2399456030512,0.17933776632163193,0.018903421244557107,0.011203650372450259,0.02586873639563079,149.22992486609886
2707.505563702042,243.5381745220002,1282,13731,0.001013595615829293,0.03564238697865838,9.162462981905085e-05,0.04713443195281553,621.8981775794572,614.4346580007618,0.17936841559251027,0.018904057556306617,0.011204268374604125,0.025864696926789634,149.27766062679217
