error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9
22430.480690456974,129.92536574100086,728,6685,1.0000362450823063e-07,0.30287914705534713,0.001838681844841601,0.019768028031738806,9.02488721066166e-05,0.2168027292288205,0.0002869142048084425,0.057029898802515654,106.40676474053822
1695.7472905016102,290.6933674539996,1749,15620,0.00028591229791240485,0.06385491787447994,3.597331728355299e-05,0.05424885485668065,0.0874218356189815,0.00890383211620764,0.005166972319547635,0.031561043022014006,152.0072294305372
1695.7477041269135,166.08060228000068,1004,9571,0.0002861122262898972,0.06383747989838255,3.598377265074351e-05,0.054245708417320695,0.0874224505140008,0.008902021431088473,0.005167567098700184,0.03156211326916262,151.99214066649742
1695.7473401459747,170.1815186040003,1025,9102,0.00028586927418713487,0.06385700454898784,3.598167468815958e-05,0.05424695606785345,0.08742044688052916,0.008905300895278849,0.005167438900461297,0.03156017841048514,152.01263494042738
111000.95528274374,145.68712808700002,969,7492,0.032312899636394464,1.0078089905255683e-07,4.9854507625796725,1.0039234676103899e-07,7.964768378857748e-05,0.060520009224036476,1.3576088278792304e-06,0.17014565671302775,417.59144837656794
81265.20615821847,864.4982607729999,1666,13451,123.92857279212706,0.014109365559748635,371.88648183793566,0.008243020423744828,109.61864635701997,0.013632711156816883,2.5665508004268083,0.03358856130781154,499.99996961900314
5434.254592362481,152.1275977430014,788,7818,6.777833308368998e-07,0.16428340393739257,9.28252044767362e-06,0.0666659253115209,0.0985629870291853,0.014723657196780562,0.007041313674699135,0.027139387831250937,438.8498623255051
5482.050007293493,168.9454338430005,1032,8860,6.327834610560484e-07,0.16475757070081748,9.286902596262019e-06,0.06663721250997187,0.0987989204716671,0.014776340483570436,0.007110867537943207,0.027129228677976177,454.2381909959745
1695.7473463839353,248.39141477199883,1480,12416,0.00028590616859142847,0.06385322281141935,3.596412687291215e-05,0.05425116622001074,0.08741998046951083,0.008903460393209845,0.005167017659671881,0.03156181925964445,152.01390089697938
1695.7473701365316,173.51111530100025,1025,9689,0.000285904678327976,0.06385469609364441,3.598615824372543e-05,0.054245808935078244,0.08744405115053683,0.008908168252258408,0.005168617227501165,0.03155904233389712,152.00752240693546
