error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
33599.359152244164,505.23539265400177,1766,16228,2.276472165123756e-07,0.2782172720686748,0.003309925049386261,0.028732879342324432,999.6381104117926,997.0914987782844,5.223267918095247e-06,0.3178353810842053,7.07841288146806e-05,0.05402433225539665,499.9988599192849
2409.929445092666,357.0360070500028,1051,11011,0.0005621505817818558,0.07457470737517831,0.00046164887355561955,0.03289431636110432,349.2520248172938,344.422837337891,0.2546033916403252,0.021154550573457512,0.017044563344883586,0.021998206669748024,129.73651474991956
2352.773714630355,1267.507390945997,4273,39817,2.524091578309377,0.09961694960606912,0.000464306617934686,0.03283496231864081,0.007485891653727129,56.878710024808434,0.25434478560308216,0.02093119728539212,0.016841304265325513,0.022138760413455475,130.07387917265586
2409.921840574818,462.693508219003,1402,14559,0.0002885440337399363,0.07458360899397826,0.00046162496128486556,0.032893970409698645,1.3228556734401828,0.026036986988172355,0.25456340303976877,0.0211532792482535,0.017043244386078082,0.022000313000094293,129.72669207696003
50249.21087261014,289.8325453159923,1000,9639,6.6405156127719076e-06,0.11040915266813735,0.0006135681208995331,0.024409897411424988,927.5883986514052,939.6885871253102,1.0017610557664797e-07,0.3230260544069641,3.7206770186537894e-05,0.14255621336385713,330.4139419112207
2409.9299321787626,450.32940017498913,1477,14309,0.0004041918632022646,0.07457699564522545,0.000461574000476129,0.0328941628641014,790.8223138108618,338.4801844631765,0.25457987348533156,0.021154146781658802,0.017046591372413267,0.02199916578271479,129.71354561878218
2409.928523906771,334.27980758299236,1079,10608,0.0006515308377401933,0.07456926928923754,0.0004615755349160307,0.03289405855693725,162.7460405711803,211.79747127250616,0.2545434945736546,0.021151738432653906,0.017044069935961467,0.022001538021331216,129.71120774740055
2409.9299268012765,411.6238799099956,1287,12715,0.0005339969374690043,0.07456814153179879,0.0004616434060878961,0.032892960598197324,767.3892471794258,679.8258716014778,0.2545621775375957,0.02115339568558777,0.017043774161644123,0.0220013065350664,129.715984067266
4124.826608165951,455.568497611006,1450,14125,0.0005293673750393596,0.07291914209865431,0.001421813198975402,0.034234277887548605,581.1120506877962,573.9061517031896,0.6688034984675024,0.028100847502028438,0.012731156599257557,0.009546233416500257,441.95900143741113
2409.929674442767,312.81707658099185,1020,9579,0.0005866734532349679,0.07457096153045961,0.00046169982242234365,0.03289212903513524,574.1480070534135,615.7918949470496,0.25454380135437565,0.02115414271047672,0.017041663140772576,0.022000614467959062,129.72626146653047
33610.963682852394,585.0267155969923,1848,18964,4.3844502497060654e-07,0.2773832011539096,0.003303791850868086,0.028740241828976085,199.25902097489956,552.4493281046134,5.479582330493379e-06,0.31604531589384005,7.085395108441108e-05,0.05399647439969036,499.9997070182902
2409.9253087566635,329.06646002399793,1029,10322,0.0007283503227747131,0.07457716053251022,0.00046161310246275967,0.032893951324361674,68.06726992517231,107.0847810812996,0.25459013990518287,0.02115338075965394,0.017045728216164263,0.021999952451441977,129.72223478281273
2409.9288027231632,400.5247206080094,1202,12188,0.0005459016433524224,0.07457413093267778,0.0004616463056044032,0.032893064285702905,168.54090007678064,156.39386524077165,0.2546752649653144,0.021157663952276615,0.01705063654434352,0.021997197994976358,129.72168416488
50420.21252084372,244.6830166389991,819,7724,8.637296604031423e-06,0.1105478952655387,0.0006149516014298073,0.024258062595211603,954.3330972133023,957.0450737548782,1.000533174289548e-07,0.3229705291637483,3.771005810773113e-05,0.14244419366444355,257.40086626752094
2409.9297600241302,497.07078815600835,1690,15837,0.0006200596373511786,0.07456628521841757,0.0004616669661139348,0.03289313719642606,834.7707331611639,993.8383084245571,0.2544696346905815,0.02115143896007344,0.017037293295233406,0.02200201382588606,129.7275364632372
2409.9293489587003,303.8755932060012,979,9256,0.00043418574321249677,0.07457158871041941,0.0004616825301851362,0.03289253163821985,257.72623506183726,137.61649300351627,0.254543510901252,0.021154275442675532,0.01704198798661271,0.022000785404297174,129.72646456705422
2409.929678355506,480.9339107889973,1515,15480,0.0005484762150455923,0.07457169363203231,0.0004616515707414961,0.032893594544858525,566.3347716231663,530.9880649017216,0.25449247364309807,0.021150498265822847,0.017037841063516006,0.022004352574327382,129.72735371872687
2409.9298986597687,449.2306877059891,1329,14268,0.0005442166478401173,0.07457054412014828,0.00046162128681469944,0.03289392795078757,705.1238832832095,650.7456145184416,0.25452832043964907,0.021152628850315883,0.017041581052147037,0.022000151946242857,129.7254672702199
50082.906272370936,402.3115711059945,1413,12679,9.18708227731654e-06,0.11020552869863376,0.0006072666978611979,0.02459697332651473,88.03664905125315,292.6044666953816,1.0005312612736199e-07,0.3230307687372082,3.668732758638274e-05,0.14267327230261176,499.9810716747053
2409.929307916291,486.0366600319976,1580,15750,0.0006731674716165558,0.07456894623581846,0.00046164458588958114,0.03289326541891172,302.0740615543156,416.38539407034574,0.2545688635141238,0.021154534091921848,0.017045005290426643,0.021999281365209972,129.7203978084785
2409.929763915026,758.2858446340106,2426,22878,0.0005228907873594946,0.07457628830260643,0.000461659133587333,0.03289322496407661,593.0397623338331,502.4725838465261,0.25459909542820186,0.021154018899507816,0.017045406599589658,0.02199984666025685,129.72590704134407
33599.359414780905,370.0308654179971,1142,11306,3.254559419215252e-07,0.2784555458969483,0.0033096083766596387,0.028735861084237372,350.99234004489864,659.4175166493935,5.2770812053341e-06,0.3176643054222928,7.085420713996495e-05,0.05401220359743263,499.9995700100538
2409.9286253239675,318.5940510729997,1006,10336,0.0006018125220132721,0.07456944862600921,0.0004617211760730704,0.03289240832002108,191.5950771380342,215.62194093212148,0.25460819926317385,0.021157566245359936,0.017044939973960185,0.02199755656204914,129.7311136213953
4095.1455760733857,620.7711851200002,1980,19672,0.0004499636767876398,0.07278737715370642,0.0016238313932100492,0.034033141142240875,139.91134727391545,97.10672339393632,0.7396747461753486,0.028467101419598954,0.012422019647389855,0.009052159336383264,499.99946035639
2409.9298403288194,420.34730738800135,1294,12531,0.0005005598728896411,0.07457739421875419,0.00046164287558710413,0.03289287551213836,583.5205474455869,448.229305424649,0.2546560099261931,0.021156771887425752,0.01704932065154069,0.021996857724711143,129.7211380494539
